source,listing_url,agent_name,agency_name,phone,email,listing_title,property_type,location,search_query,google_rating
google_maps,https://www.haart.co.uk/branch-finder/wimbledon-letting-agents/?utm_source=organic_gmb&utm_medium=organic&referrer=organic_gmb&y_source=1_MzQ0NjYyMjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,haart Lettings Agents Wimbledon,+44 20 8947 7208,wimbledon.lettings@haart.co.uk,,agency,"28 Wimbledon Hill Rd, London SW19 7PA, UK",residential letting agency South London,4.7
google_maps,https://ramptonbaseley.com/estate-agents/battersea/,,Rampton Baseley Battersea Estate Agents,+44 20 7228 5111,,,agency,"131 Northcote Rd, London SW11 6PS, UK",residential letting agency South London,4.9
google_maps,https://portersbalham.com/,,Porters Independent Estate Agents,+44 20 8772 1004,,,agency,"240 Balham High Rd, London SW17 7AW, UK",residential letting agency South London,4.9
google_maps,https://www.foxtons.co.uk/contact/foxtons_wimbledon_estate_agents.html?utm_campaign=Foxtons+Wimbledon+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons Wimbledon Estate Agents,+44 20 8605 2900,wimbledon@foxtons.co.uk,,agency,"55 Wimbledon Hill Rd, London SW19 7QW, UK",residential letting agency South London,4.3
google_maps,https://www.kfh.co.uk/branches/streatham/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_term=streatham,,Kinleigh Folkard & Hayward Streatham Estate & Lettings Agents,+44 20 8769 8744,streatham.sales@kfh.co.uk,,agency,"1 Leigham Ct Rd, London SW16 2ND, UK",residential letting agency South London,4.9
google_maps,https://www.samuelestates.com/colliers-wood-estate-agent/,,Samuel Estates Colliers Wood,+44 20 8090 9000,to-let@2x.png,,agency,"30 Watermill Wy, London SW19 2RT, UK",residential letting agency South London,4.6
google_maps,,,Kings Property Consultancy Ltd,+44 7985 708511,,,agency,"1 Empire Mews, London SW16 2BF, UK",residential letting agency South London,5
google_maps,https://www.foxtons.co.uk/contact/foxtons_balham_estate_agents.html?utm_campaign=Foxtons+Balham+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons Balham Estate Agents,+44 20 8772 8000,balham@foxtons.co.uk,,agency,"73-79 Balham High Rd, London SW12 9AP, UK",residential letting agency South London,4.6
google_maps,http://www.sandersonslondon.co.uk/,,Sandersons London - Prime Central London Estate Agents,+44 20 7602 6725,,,agency,"108 Holland Park Ave, London W11 4UA, UK",residential letting agency South London,4.9
google_maps,http://www.ellisons.uk.com/,,Ellisons Estate Agents Colliers Wood,+44 20 8544 0518,,,agency,"127 High Street Colliers Wood, London SW19 2HR, UK",residential letting agency South London,4.9
google_maps,http://mblestates.co.uk/,,MBL Estates Ltd,+44 20 8540 7070,,,agency,"97 The Broadway, London SW19 1QG, UK",residential letting agency South London,4.8
google_maps,http://www.winkworth.co.uk/estate-agents/kennington,,Winkworth Kennington Estate Agents,+44 20 7587 0600,kennington@winkworth.co.uk,,agency,"299 Kennington Rd, London SE11 4QE, UK",residential letting agency South London,4.8
google_maps,https://www.jacksonsestateagents.com/branches/tooting,,Jacksons Tooting Estate Agents,+44 20 8487 3175,,,agency,"3 Upper Tooting Rd, Tooting Bec, London SW17 7TS, UK",residential letting agency South London,4.9
google_maps,http://www.tennisonproperty.com/,,Tennison Property,+44 20 8543 0074,,,agency,"312 Kingston Rd, Wimbledon Chase, London SW20 8LX, UK",residential letting agency South London,4.8
google_maps,https://www.kfh.co.uk/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_term=head_office,,Kinleigh Folkard & Hayward (KFH) Estate Agents and Property Services,+44 20 8739 2000,,,agency,"Nelson House, 58 Wimbledon Hill Rd, London SW19 7PA, UK",residential letting agency South London,4
google_maps,https://www.streetsahead.info/branch/estate-lettings-agent-crystal-palace/,,Streets Ahead Estate Agents - Crystal Palace Branch,+44 20 8653 9222,info@streetsahead.info,,agency,"4-8 Westow St, London SE19 3AH, UK",residential letting agency South London,4.7
google_maps,https://www.dexters.co.uk/contact-us/our-offices/bloomsbury,,Dexters Bloomsbury Estate Agents,+44 20 7833 4466,,,agency,"55 Coram St, London WC1N 1HB, UK",estate agent rental London,4.9
google_maps,https://www.chestertons.co.uk/estate-agents/westminster-and-pimlico?utm_source=Google&utm_medium=Local,,Chestertons Westminster and Pimlico Estate Agents,+44 20 3040 8220,,,agency,"105 Wilton Rd, Pimlico, London SW1V 1DZ, UK",estate agent rental London,4.9
google_maps,https://www.knightfrank.co.uk/offices/marylebone-estate-agents?utm_source=gmb&utm_medium=organic&utm_campaign=yext_office_listing&utm_content=marylebone_estate_agents_listing&y_source=1_MTEwNjU4MTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,Knight Frank Marylebone Estate Agents,+44 20 3435 6440,,,agency,"Unit 49, 55 Baker St, London W1U 8EW, UK",estate agent rental London,4.6
google_maps,https://www.dexters.co.uk/contact-us/our-offices/mayfair,,Dexters Mayfair Estate Agents,+44 20 7590 9595,,,agency,"66 Grosvenor St, London W1K 3JL, UK",estate agent rental London,4.8
google_maps,http://www.century21uk.com/london-central,,Century 21 London Central,+44 20 7630 1099,info@century21uk.com,,agency,"83-85 Rochester Row, London SW1P 1LJ, UK",estate agent rental London,4.6
google_maps,https://scale-re.com/,,Scale Real Estate,+44 20 3576 1422,james@scale-re.com,,agency,"26a Ganton St, Carnaby, London W1F 7QZ, UK",estate agent rental London,5
google_maps,https://www.savills.co.uk/estate-agents/savills-Westminster.aspx?utm_source=Google&utm_medium=Local&utm_term=Westminster,,Savills Westminster and Pimlico Estate Agents,+44 20 3430 6860,,,agency,"Suite 1, 57 Buckingham Gate, London SW1E 6AJ, UK",estate agent rental London,4.9
google_maps,http://www.golden-properties.co.uk/,,Golden To Lets Properties Ltd,+44 20 8617 0134,golden2lets@gmail.com,,agency,"36 Court Parade, North Wembley, Wembley HA0 3HS, UK",estate agent rental London,4.9
google_maps,http://www.winkworth.co.uk/estate-agents/clerkenwell,,Winkworth Clerkenwell & City Estate Agents,+44 20 7405 1288,clerkenwell@winkworth.co.uk,,agency,"66 Exmouth Market, London EC1R 4QP, UK",estate agent rental London,4.9
google_maps,https://www.mypropertyman.com/,,My Property Man: Brooklyn Property Management,+1 929-560-6655,info@mypropertyman.com,,agency,"1036 Lafayette Ave, Brooklyn, NY 11221, USA",property management company New York,4.8
google_maps,https://propertymanagementnyc.co/contact/?utm_source=GMB&utm_medium=Organic&utm_campaign=contact,,Belgium Management LLC - A Property Management Company,+1 646-992-8471,,,agency,"20 W 47th St #601, New York, NY 10036, USA",property management company New York,4.9
google_maps,http://vnypm.com/,,VNYPM- VENTURE PROPERTY MANAGEMENT LLC,+1 718-626-8833,info@vnypm.com,,agency,"43-10 11th St, Long Island City, NY 11101, USA",property management company New York,4.5
google_maps,http://www.skymanagement.com/,,Sky Management,+1 212-759-1300,,,agency,"226 E 54th St, New York, NY 10022, USA",property management company New York,4.3
google_maps,http://www.newgents.com/,,Newgent Property Management,+1 347-707-1010,office@newgents.com,,agency,"20 S Broadway Mezzanine, Yonkers, NY 10701, USA",property management company New York,4.9
google_maps,http://www.halsteadmanagement.com/,,"Halstead Management Company, LLC",+1 212-508-7272,contact@halstead.com,,agency,"770 Lexington Ave, New York, NY 10065, USA",property management company New York,4
google_maps,http://www.urbanapartmentsnyc.com/,,"Urban Real Estate Property Group, Inc.",+1 212-688-3030,,,agency,"170 W 73rd St #2A1, New York, NY 10023, USA",property management company New York,4.7
google_maps,http://www.batrare.com/,,Batra Real Estate,+1 646-202-1877,,,agency,"79 Madison Ave, New York, NY 10016, USA",property management company New York,4.9
google_maps,http://citadelnyc.com/,,Citadel Property Management Corp.,+1 646-654-0722,info@citadelnyc.com,,agency,"513 E 13th St, New York, NY 10009, USA",property management company New York,3.6
google_maps,http://www.mmgnyc.com/,,Manhattan Management Group,+1 212-967-7013,info@mmgnyc.com,,agency,"135 W 50th St #2FL, New York, NY 10020, USA",property management company New York,4.8
google_maps,https://www.twotreesny.com/?utm_source=google&utm_id=Google+Business,,Two Trees Management,+1 718-907-5800,,,agency,"45 Main St, Brooklyn, NY 11201, USA",property management company New York,4.3
google_maps,http://www.alphanyc.com/,,Alpha Properties NYC,+1 212-674-1645,,,agency,"80 8th Ave Suite 1216, New York, NY 10011, USA",property management company New York,4.8
google_maps,http://www.platinumpropertiesnyc.com/,,Platinum Properties,+1 212-825-0050,,,agency,"100 Wall St 2nd Floor, New York, NY 10005, USA",property management company New York,4.4
google_maps,http://nyc-rem.com/,,New York Casas Real Estate Management,+1 917-967-0526,,,agency,"745 5th Ave #500, New York, NY 10151, USA",property management company New York,4.7
google_maps,http://www.nysmi.com/,,Superior Management Inc.,+1 212-243-7757,,,agency,"50 Bank St, New York, NY 10014, USA",property management company New York,4.3
google_maps,https://landlordmanagementny.com/,,Landlord Management New York,+1 718-536-2642,support@landlordmanagementllc.com,,agency,"895 Fulton St Suite 2, Brooklyn, NY 11238, USA",property management company New York,4.7
google_maps,http://www.brooklynpm.com/,,Brooklyn Property Managers,+1 718-972-0700,bpmteam@brooklynpm.com,,agency,"5215 7th Ave, Brooklyn, NY 11220, USA",property management company New York,4.8
google_maps,http://www.bemny.com/,,Building Equity Management LLC,+1 212-489-5060,,,agency,"1261 Broadway Suite 1002, New York, NY 10001, USA",property management company New York,4.3
google_maps,https://www.elikarealestate.com/,,ELIKA Real Estate,+1 212-590-0540,,,agency,"101 Avenue of the Americas 9th Floor, New York, NY 10013, USA",property management company New York,4.9
google_maps,http://kriegerny.com/,,Krieger Property Management,+1 484-460-2668,,,agency,"146 Sullivan St #23, New York, NY 10012, USA",property management company New York,4.6
google_maps,http://www.rcamanagementllc.com/,,RCA Management,+1 646-845-7360,admin@rcamanagementllc.com,,agency,"48 Wall St #1100, New York, NY 10005, USA",property management company New York,4.7
google_maps,http://www.wayfinderpm.com/,,WayFinderPM,+1 212-330-8000,support@propertymanagerwebsites.com,,agency,"20 W 20th St Suite 1102, New York, NY 10011, USA",property management company New York,4.2
google_maps,https://www.livingny.com/management/meet-the-team/,,"Livingston Management Services, LLC",+1 646-214-0333,jonathan@livingny.com,,agency,"225 W 35th St Suite 1400, New York, NY 10001, USA",property management company New York,1.7
google_maps,https://nexusrealtynyc.com/,,Nexus Realty Management,+1 718-606-9225,,,agency,"21-71 Steinway St, Astoria, NY 11105, USA",property management company New York,4.7
google_maps,http://www.habitat.nyc/,,HABITAT / management,+1 718-316-6300,info@habitat.nyc,,agency,"26-26 Jackson Ave, Long Island City, NY 11101, USA",property management company New York,4.4
google_maps,http://www.livingny.com/,,Living New York,+1 212-760-2690,livingasset-1@2x.png,,agency,"225 W 35th St 14th Floor, New York, NY 10001, USA",property management company New York,4.3
google_maps,http://www.braunmgmt.com/,,Braun Management Inc,+1 212-349-2154,,,agency,"160 Broadway # 1, New York, NY 10038, USA",property management company New York,4.7
google_maps,https://www.nyrentownsell.com/,,NY Rent Own Sell,+1 347-491-5356,info@nyrentownsell.com,,agency,"160 Broadway Suite 920, New York, NY 10038, USA",property management company New York,4.5
google_maps,http://www.nbmgmt.com/,,New Bedford Management Corporation,+1 212-674-6123,info@nbmgmt.com,,agency,"210 E 23rd St 5th Floor, New York, NY 10010, USA",property management company New York,2.5
google_maps,https://www.betterlivingproperties.com/,,Better Living Properties,+1 212-505-5800,ariel@betterlivingnyc.com,,agency,"17 Stanton St, New York, NY 10002, USA",property management company New York,3.9
google_maps,,,Nadlan Properties LLC,+1 212-543-4500,,,agency,"29 Wadsworth Ave, New York, NY 10033, USA",property management company New York,5
google_maps,https://www.directpropertiesny.com/,,Direct Properties New York LLC,+1 917-406-2880,info@directpropertiesny.com,,agency,"1270 Broadway #502, New York, NY 10001, USA",property management company New York,3.8
google_maps,http://matthewadam.com/,,Matthew Adam Properties Inc,+1 212-699-8900,,,agency,"375 Pearl St 14th floor, New York, NY 10038, USA",property management company New York,2.6
google_maps,http://www.jmrealty.org/,,J & M Realty,+1 212-721-0424,info@jmrealty.org,,agency,"341 St Nicholas Ave, New York, NY 10027, USA",property management company New York,4.3
google_maps,http://www.chathamgreen.com/,,Chatham Green Management Corporation,+1 212-233-8684,webmaster@chathamgreen.com,,agency,"215 Park Row #3, New York, NY 10038, USA",property management company New York,3.8
google_maps,http://www.nyls.net/,,New York Living Solutions @ Keller Williams NYC,+1 212-962-3940,,,agency,"90 John St, New York, NY 10038, USA",residential property manager New York,4.9
google_maps,https://www.residenewyork.com/,,Reside New York LLC,+1 718-387-4448,info@residenewyork.com,,agency,"349 Keap St, Brooklyn, NY 11211, USA",residential property manager New York,4.8
google_maps,http://www.apartmentsexpert.com/,,Apartments Expert,+1 347-482-1046,,,agency,"244 5th Ave Suite# J240, New York, NY 10001, USA",residential property manager New York,4.7
google_maps,http://www.argo.com/,,Argo Real Estate,+1 212-896-8600,info@argo.com,,agency,"50 W 17th St #7, New York, NY 10011, USA",residential property manager New York,3.7
google_maps,https://www.koriny.com/,,KORINY Real Estate,+1 646-322-5120,info@koriny.com,,agency,"150 Greenwich St, New York, NY 10007, USA",residential property manager New York,4.7
google_maps,https://www.undividedre.com/,,Undivided,+1 646-631-2220,hello@undividedre.com,,agency,"175 Greenwich St 38th Floor, New York, NY 10007, USA",residential property manager New York,5
google_maps,https://apt212.com/,,APT212,+1 212-380-1375,,,agency,"521 Broadway 2nd floor, New York, NY 10012, USA",residential property manager New York,4.9
google_maps,,,M & M Properties,+1 212-616-1508,,,agency,"45 E 34th St, New York, NY 10016, USA",residential property manager New York,2.8
google_maps,https://www.mid-citymanagement.com/,,Mid City Management,+1 201-490-7455,george@mid-citymanagement.com,,agency,"180 Varick St, New York, NY 10014, USA",residential property manager New York,5
google_maps,http://www.montskyrealestate.com/,,Mont Sky Real Estate,+1 646-397-8508,,,agency,"99 Wall St Suite 2006, New York, NY 10005, USA",residential property manager New York,4.6
google_maps,https://rentnyrealestate.com/,,Rent NY Real Estate | Apartments for Rent in Manhattan,+1 347-229-9332,,,agency,"79 Madison Ave, New York, NY 10016, USA",residential property manager New York,5
google_maps,http://metropolitanpropertygroup.com/,,"Metropolitan Property Group, 5th Avenue, New York, NY",+1 646-484-5111,,,agency,"255 W 36th St., New York, NY 10018, USA",residential property manager New York,1.8
google_maps,https://sherman2max.com/?utm_source=gbp&utm_medium=organic,,Max Sherman | Licensed Real Estate Advisor w/ Compass,+1 646-824-9301,,,agency,"372 W Broadway, New York, NY 10012, USA",residential property manager New York,4.9
google_maps,https://www.brookfieldproperties.com/en.html,,Brookfield Properties,+1 212-417-7000,michelle.snyder@bpretail.com,,agency,"250 Vesey St 15th Floor, New York, NY 10281, USA",residential property manager New York,1.8
google_maps,https://serhant.com/,,SERHANT. - NYC Real Estate Agency,+1 646-480-7665,,,agency,"372 W Broadway, New York, NY 10012, USA",residential property manager New York,4.3
google_maps,http://www.slcrealtyny.com/,,SLC REALTY NYC,+1 646-598-3718,,,agency,"90 Thompson St f6, New York, NY 10012, USA",residential property manager New York,5
google_maps,http://www.misrahirealty.com/,,Misrahi Realty Group,+1 212-475-6660,office@misrahirealty.com,,agency,"88 Rivington St, New York, NY 10002, USA",residential property manager New York,4
google_maps,https://www.cohabs.com/cities/new-york,,Cohabs,+1 646-750-5207,lease@cohabs.com,,agency,"41 E 11th St 11th floor, New York, NY 10003, USA",residential property manager New York,4.8
google_maps,https://www.metronest.com/?utm_source=google%20my%20business&utm_medium=account,,"MetroNest, LLC.",+1 212-533-1300,,,agency,"11 Waverly Pl, New York, NY 10003, USA",residential property manager New York,4.1
google_maps,http://www.carltonresidential.com/,,Carlton Residential,+1 212-658-0817,,,agency,"433 Broadway #430, New York, NY 10013, USA",residential property manager New York,
google_maps,https://manhattanskyline.com/buildings/soho/55-thompson?utm_source=google&utm_medium=GMB&utm_campaign=55t,,55 Thompson,+1 212-925-5550,,,agency,"55 Thompson St, New York, NY 10012, USA",residential property manager New York,4.6
google_maps,http://61broadwaynyc.com/,,61 Broadway,+1 212-204-8653,,,agency,"61 Broadway, New York, NY 10006, USA",residential property manager New York,4.2
google_maps,https://veracityequities.com/,,Veracity Real Estate Management,+1 212-966-6811,info@veracityequities.com,,agency,"137 Thompson St Front B, New York, NY 10012, USA",residential property manager New York,3.7
google_maps,https://www.lohorealty.com/,,"LoHo Realty, Inc.",+1 212-388-1115,info@lohorealty.com,,agency,"397 Grand St, New York, NY 10002, USA",residential property manager New York,4.9
google_maps,http://www.carinigroup.com/,,CARINI GROUP,+1 917-833-4388,,,agency,"55 Wall St, New York, NY 10005, USA",residential property manager New York,4.7
google_maps,https://metroloft.com/?utm_source=Google+Business+Page&utm_medium=page&utm_campaign=GBP&utm_id=Google+,,MetroLoft Developers,+1 212-706-3030,info@metroloft.com,,agency,"Trump Bldg, 40 Wall St 17th floor, New York, NY 10005, USA",residential property manager New York,1.6
google_maps,http://www.silversteinproperties.com/,,Silverstein Properties Inc,+1 212-490-0666,,,agency,"250 Greenwich St #7, New York, NY 10007, USA",residential property manager New York,3.3
google_maps,https://bouklisgroup.com/,,The Bouklis Group,+1 212-402-7855,,,agency,"65 Broadway, New York, NY 10006, USA",residential property manager New York,3.8
google_maps,http://www.manhattanskyline.com/,,Manhattan Skyline Management Company,+1 212-977-4813,,,agency,"103 W 55th St, New York, NY 10019, USA",apartment leasing company Manhattan,4.4
google_maps,https://parkavepropny.com/,,"Park Avenue Properties: Luxury Apartments, Furnished Apartments, Lease Assignments, Sublets in NYC",+1 877-249-1022,,,agency,"79 Madison Ave, New York, NY 10016, USA",apartment leasing company Manhattan,5
google_maps,,,Manhattan Rentals,+1 646-762-4996,,,agency,"99 Wall St Suite 5917, New York, NY 10005, USA",apartment leasing company Manhattan,4.4
google_maps,http://luxuryrentalsmanhattan.com/,,Luxury Rentals Manhattan,+1 212-457-8697,,,agency,"28 W 44th St, New York, NY 10036, USA",apartment leasing company Manhattan,5
google_maps,https://www.alliancemhk.com/,,Alliance Property Management,+1 785-539-2300,alliance@alliancemhk.com,,agency,"206 Southwind Pl Suite 1A, Manhattan, KS 66503, USA",apartment leasing company Manhattan,2.9
google_maps,http://www.mrgnyc.com/,,Manhattan Realty Group,+1 212-470-7070,,,agency,"211 E 43rd St #804, New York, NY 10017, USA",apartment leasing company Manhattan,4.9
google_maps,https://www.avaloncommunities.com/new-york/new-york-city-apartments/avalon-clinton?utm_source=gmb&utm_medium=organic&utm_campaign=gmblist,,Avalon Clinton,+1 646-520-4935,avalonclinton@avalonbay.com,,agency,"515 W 52nd St, New York, NY 10019, USA",apartment leasing company Manhattan,4.6
google_maps,https://www.marquisapts.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Marquis Apartments,+1 844-754-0624,,,agency,"150 E 34th St, New York, NY 10016, USA",apartment leasing company Manhattan,4.4
google_maps,https://www.helena57west.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Helena 57 West Apartments,+1 646-444-7731,57westleasing@durst.org,,agency,"601 W 57th St, New York, NY 10019, USA",apartment leasing company Manhattan,4.2
google_maps,https://theolivianyc.com/,,The Olivia,+1 212-967-8047,,,agency,"315 W 33rd St, New York, NY 10001, USA",apartment leasing company Manhattan,3.1
google_maps,https://www.newyorkcity-apts.com/,,New York City Apartments,+1 212-520-8399,info@newyorkcity-apts.com,,agency,"641 Lexington Ave 14th Floor, New York, NY 10022, USA",apartment leasing company Manhattan,3.7
google_maps,https://www.goldfarbproperties.com/rentals/manhattan/park-towers-south,,Park Towers South,+1 212-262-1675,,,agency,"315 W 57th St, New York, NY 10019, USA",apartment leasing company Manhattan,3.8
google_maps,http://www.rentmanhattan.com/,,Rent Manhattan,+1 212-996-2817,hello@rentmanhattan.com,,agency,"314 E 89th St, New York, NY 10128, USA",apartment leasing company Manhattan,
google_maps,http://www.glenwoodnyc.com/,,Glenwood - Uptown Office Luxury Apartments,+1 212-535-0500,,,agency,"1440 York Ave # P6, New York, NY 10075, USA",apartment leasing company Manhattan,
google_maps,http://www.leitermanagement.com/,,Leiter Property Management,+1 718-387-3700,,,agency,"750 Grand St #5s, Brooklyn, NY 11206, USA",property management Brooklyn New York,4
google_maps,https://www.brownstonepropertygroup.com/,,Brownstone Property Group,+1 718-499-6030,info@brownstonemgt.com,,agency,"334 E 35th St, Brooklyn, NY 11203, USA",property management Brooklyn New York,4.4
google_maps,https://www.pomrealty.com/,,Peace of Mind Realty,+1 347-221-0100,,,agency,"643 Decatur St, Brooklyn, NY 11233, USA",property management Brooklyn New York,4.8
google_maps,http://www.gamagroupnyc.com/,,GAMA. New York,+1 718-717-7727,info@gamagroupnyc.com,,agency,"9726 3rd Ave, Brooklyn, NY 11209, USA",property management Brooklyn New York,4.7
google_maps,http://www.prospectm.com/,,Prospect Management,+1 718-302-8383,info@prospectm.com,,agency,"101 Broadway 5th floor, Brooklyn, NY 11249, USA",property management Brooklyn New York,3.8
google_maps,https://brooklynrents.com/,,Brooklyn Rents,+1 929-629-9277,leasing@brooklynrents.com,,agency,"702 St Marks Ave, Brooklyn, NY 11216, USA",property management Brooklyn New York,4.5
google_maps,,,Supreme Property Management,+1 718-233-9072,,,agency,"1 Pierrepont Plaza, Brooklyn, NY 11201, USA",property management Brooklyn New York,
google_maps,https://ipg.nyc/,,Ideal Properties Group LLC,+1 718-840-2757,,,agency,"78 7th Ave, Brooklyn, NY 11217, USA",property management Brooklyn New York,4.1
google_maps,https://slaterealtynyc.com/,,Slate Realty LLC,+1 347-305-1937,info@slaterealtynyc.com,,agency,"654 Rogers Ave, Brooklyn, NY 11226, USA",property management Brooklyn New York,5
